__time,/arm_controller/controller_state/error/positions[0],/arm_controller/controller_state/error/positions[1],/arm_controller/controller_state/error/positions[2],/arm_controller/controller_state/error/time_from_start/nanosec,/arm_controller/controller_state/error/time_from_start/sec,/arm_controller/controller_state/feedback/positions[0],/arm_controller/controller_state/feedback/positions[1],/arm_controller/controller_state/feedback/positions[2],/arm_controller/controller_state/feedback/time_from_start/nanosec,/arm_controller/controller_state/feedback/time_from_start/sec,/arm_controller/controller_state/header/stamp/nanosec,/arm_controller/controller_state/header/stamp/sec,/arm_controller/controller_state/multi_dof_error/time_from_start/nanosec,/arm_controller/controller_state/multi_dof_error/time_from_start/sec,/arm_controller/controller_state/multi_dof_feedback/time_from_start/nanosec,/arm_controller/controller_state/multi_dof_feedback/time_from_start/sec,/arm_controller/controller_state/multi_dof_output/time_from_start/nanosec,/arm_controller/controller_state/multi_dof_output/time_from_start/sec,/arm_controller/controller_state/multi_dof_reference/time_from_start/nanosec,/arm_controller/controller_state/multi_dof_reference/time_from_start/sec,/arm_controller/controller_state/output/positions[0],/arm_controller/controller_state/output/positions[1],/arm_controller/controller_state/output/positions[2],/arm_controller/controller_state/output/time_from_start/nanosec,/arm_controller/controller_state/output/time_from_start/sec,/arm_controller/controller_state/reference/accelerations[0],/arm_controller/controller_state/reference/accelerations[1],/arm_controller/controller_state/reference/accelerations[2],/arm_controller/controller_state/reference/positions[0],/arm_controller/controller_state/reference/positions[1],/arm_controller/controller_state/reference/positions[2],/arm_controller/controller_state/reference/time_from_start/nanosec,/arm_controller/controller_state/reference/time_from_start/sec,/arm_controller/controller_state/reference/velocities[0],/arm_controller/controller_state/reference/velocities[1],/arm_controller/controller_state/reference/velocities[2],/arm_controller/controller_state/speed_scaling_factor,/joint_states/header/stamp,/joint_states/joint_1/position,/joint_states/joint_2/position,/joint_states/joint_3/position,/tf/h_arm/motor_3/rotation/pitch,/tf/h_arm/motor_3/rotation/roll,/tf/h_arm/motor_3/rotation/w,/tf/h_arm/motor_3/rotation/x,/tf/h_arm/motor_3/rotation/y,/tf/h_arm/motor_3/rotation/yaw,/tf/h_arm/motor_3/rotation/z,/tf/h_arm/motor_3/translation/x,/tf/h_arm/motor_3/translation/y,/tf/h_arm/motor_3/translation/z,/tf/motor_2/h_arm/rotation/pitch,/tf/motor_2/h_arm/rotation/roll,/tf/motor_2/h_arm/rotation/w,/tf/motor_2/h_arm/rotation/x,/tf/motor_2/h_arm/rotation/y,/tf/motor_2/h_arm/rotation/yaw,/tf/motor_2/h_arm/rotation/z,/tf/motor_2/h_arm/translation/x,/tf/motor_2/h_arm/translation/y,/tf/motor_2/h_arm/translation/z,/tf/razor_connector/motor_2/rotation/pitch,/tf/razor_connector/motor_2/rotation/roll,/tf/razor_connector/motor_2/rotation/w,/tf/razor_connector/motor_2/rotation/x,/tf/razor_connector/motor_2/rotation/y,/tf/razor_connector/motor_2/rotation/yaw,/tf/razor_connector/motor_2/rotation/z,/tf/razor_connector/motor_2/translation/x,/tf/razor_connector/motor_2/translation/y,/tf/razor_connector/motor_2/translation/z
1777273106.825527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,-0.497262515,0.969250146,-0.246077536,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.106000000,0.000000000,0.494962149,0.969532539,0.244962559,0.000000000,0.000000000,0.000000000,0.000000000,0.012500000,0.000000000,0.000000000,0.000000000,0.999999541,0.000000000,0.000000000,0.001916972,0.000958486,0.000000000,-0.010000000,-0.016000000
1777273106.835081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1777273106.835057259,0.001916972,0.494962149,-0.497262515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777273106.835136,-0.001916972,0.005037851,-0.002737485,0.000000000,0.000000000,0.001916972,0.494962149,-0.497262515,0.000000000,0.000000000,835068221.000000000,1777273106.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.500000000,-0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.500000000,-0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777273106.845451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1777273106.845409155,0.001916972,0.494962149,-0.497262515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777273106.845474,-0.001916972,0.005037851,-0.002737485,0.000000000,0.000000000,0.001916972,0.494962149,-0.497262515,0.000000000,0.000000000,845425441.000000000,1777273106.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.500000000,-0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.500000000,-0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777273106.855044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1777273106.855033159,0.001916972,0.494962149,-0.497262515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777273106.855056,-0.001916972,0.005037851,-0.002737485,0.000000000,0.000000000,0.001916972,0.494962149,-0.497262515,0.000000000,0.000000000,855038516.000000000,1777273106.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.500000000,-0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.500000000,-0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777273106.864965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1777273106.864956856,0.001916972,0.494962149,-0.497262515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777273106.864970,-0.001916972,0.005037851,-0.002737485,0.000000000,0.000000000,0.001916972,0.494962149,-0.497262515,0.000000000,0.000000000,864960916.000000000,1777273106.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.500000000,-0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.500000000,-0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777273106.875150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1777273106.875142097,0.001916972,0.494962149,-0.497262515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777273106.875164,-0.001916972,0.005037851,-0.002737485,0.000000000,0.000000000,0.001916972,0.494962149,-0.497262515,0.000000000,0.000000000,875147071.000000000,1777273106.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.500000000,-0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.500000000,-0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777273106.885433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1777273106.885421276,0.001916972,0.494962149,-0.497262515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777273106.885450,-0.001916972,0.005037851,-0.002737485,0.000000000,0.000000000,0.001916972,0.494962149,-0.497262515,0.000000000,0.000000000,885428569.000000000,1777273106.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.500000000,-0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.500000000,-0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777273106.885526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,-0.497262515,0.969250146,-0.246077536,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.106000000,0.000000000,0.494962149,0.969532539,0.244962559,0.000000000,0.000000000,0.000000000,0.000000000,0.012500000,0.000000000,0.000000000,0.000000000,0.999999541,0.000000000,0.000000000,0.001916972,0.000958486,0.000000000,-0.010000000,-0.016000000
1777273106.895401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1777273106.895384550,0.001916972,0.494962149,-0.497262515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777273106.895432,-0.001916972,0.005037851,-0.002737485,0.000000000,0.000000000,0.001916972,0.494962149,-0.497262515,0.000000000,0.000000000,895392403.000000000,1777273106.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.500000000,-0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.500000000,-0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777273106.905457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1777273106.905443668,0.001916972,0.494962149,-0.497262515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777273106.905472,-0.001916972,0.005037851,-0.002737485,0.000000000,0.000000000,0.001916972,0.494962149,-0.497262515,0.000000000,0.000000000,905450952.000000000,1777273106.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.500000000,-0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.500000000,-0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777273106.915443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1777273106.915423155,0.001916972,0.494962149,-0.497262515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777273106.915465,-0.001916972,0.005037851,-0.002737485,0.000000000,0.000000000,0.001916972,0.494962149,-0.497262515,0.000000000,0.000000000,915434463.000000000,1777273106.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.500000000,-0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.500000000,-0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777273106.925321,-0.001916972,0.005037851,-0.002737485,0.000000000,0.000000000,0.001916972,0.494962149,-0.497262515,0.000000000,0.000000000,925232183.000000000,1777273106.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.500000000,-0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.500000000,-0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1777273106.925222635,0.001916972,0.494962149,-0.497262515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777273106.935576,-0.001916972,0.005037851,-0.002737485,0.000000000,0.000000000,0.001916972,0.494962149,-0.497262515,0.000000000,0.000000000,935501765.000000000,1777273106.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.500000000,-0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.500000000,-0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1777273106.935491085,0.001916972,0.494962149,-0.497262515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777273106.935762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,-0.497262515,0.969250146,-0.246077536,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.106000000,0.000000000,0.494962149,0.969532539,0.244962559,0.000000000,0.000000000,0.000000000,0.000000000,0.012500000,0.000000000,0.000000000,0.000000000,0.999999541,0.000000000,0.000000000,0.001916972,0.000958486,0.000000000,-0.010000000,-0.016000000
1777273106.945411,-0.001916972,0.005037851,-0.002737485,0.000000000,0.000000000,0.001916972,0.494962149,-0.497262515,0.000000000,0.000000000,945348447.000000000,1777273106.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.500000000,-0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.500000000,-0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1777273106.945339203,0.001916972,0.494962149,-0.497262515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777273106.955420,-0.001916972,0.005037851,-0.002737485,0.000000000,0.000000000,0.001916972,0.494962149,-0.497262515,0.000000000,0.000000000,955321101.000000000,1777273106.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.500000000,-0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.500000000,-0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1777273106.955311775,0.001916972,0.494962149,-0.497262515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777273106.965291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1777273106.965271473,0.001916972,0.494962149,-0.497262515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777273106.965310,-0.001916972,0.005037851,-0.002737485,0.000000000,0.000000000,0.001916972,0.494962149,-0.497262515,0.000000000,0.000000000,965282564.000000000,1777273106.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.500000000,-0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.500000000,-0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777273106.975325,-0.001916972,0.005037851,-0.002737485,0.000000000,0.000000000,0.001916972,0.494962149,-0.497262515,0.000000000,0.000000000,975242769.000000000,1777273106.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.500000000,-0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.500000000,-0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1777273106.975232124,0.001916972,0.494962149,-0.497262515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777273106.985080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1777273106.985062122,0.001916972,0.494962149,-0.497262515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777273106.985111,-0.001916972,0.005037851,-0.002737485,0.000000000,0.000000000,0.001916972,0.494962149,-0.497262515,0.000000000,0.000000000,985072002.000000000,1777273106.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.500000000,-0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.500000000,-0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777273106.995082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1777273106.995065451,0.001916972,0.494962149,-0.497262515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777273106.995100,-0.001916972,0.005037851,-0.002737485,0.000000000,0.000000000,0.001916972,0.494962149,-0.497262515,0.000000000,0.000000000,995073830.000000000,1777273106.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.500000000,-0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.500000000,-0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777273106.995250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,-0.497262515,0.969250146,-0.246077536,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.106000000,0.000000000,0.494962149,0.969532539,0.244962559,0.000000000,0.000000000,0.000000000,0.000000000,0.012500000,0.000000000,0.000000000,0.000000000,0.999999541,0.000000000,0.000000000,0.001916972,0.000958486,0.000000000,-0.010000000,-0.016000000
1777273107.005445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1777273107.005425215,0.001916972,0.494962149,-0.497262515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777273107.005464,-0.001916972,0.005037851,-0.002737485,0.000000000,0.000000000,0.001916972,0.494962149,-0.497262515,0.000000000,0.000000000,5437234.000000000,1777273107.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.500000000,-0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.500000000,-0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777273107.015305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1777273107.015279531,0.001916972,0.495728938,-0.497262515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777273107.015337,-0.001916972,0.004271062,-0.002737485,0.000000000,0.000000000,0.001916972,0.495728938,-0.497262515,0.000000000,0.000000000,15297386.000000000,1777273107.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.500000000,-0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.500000000,-0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777273107.025431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1777273107.025392294,0.001916972,0.496495726,-0.497262515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777273107.025485,-0.001916972,0.003504274,-0.002737485,0.000000000,0.000000000,0.001916972,0.496495726,-0.497262515,0.000000000,0.000000000,25405249.000000000,1777273107.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.500000000,-0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.500000000,-0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777273107.035017,-0.001916972,0.003504274,-0.002737485,0.000000000,0.000000000,0.001916972,0.496495726,-0.497262515,0.000000000,0.000000000,35002043.000000000,1777273107.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.500000000,-0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.500000000,-0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777273107.035030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1777273107.034992456,0.001916972,0.496495726,-0.497262515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777273107.045305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1777273107.045279026,0.001916972,0.496495726,-0.497262515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777273107.045313,-0.001916972,0.003504274,-0.002737485,0.000000000,0.000000000,0.001916972,0.496495726,-0.497262515,0.000000000,0.000000000,45289952.000000000,1777273107.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.500000000,-0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.500000000,-0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777273107.045532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,-0.497262515,0.969250146,-0.246077536,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.106000000,0.000000000,0.496495726,0.969344420,0.245705913,0.000000000,0.000000000,0.000000000,0.000000000,0.012500000,0.000000000,0.000000000,0.000000000,0.999999541,0.000000000,0.000000000,0.001916972,0.000958486,0.000000000,-0.010000000,-0.016000000
1777273107.055218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1777273107.055196285,0.001916972,0.496495726,-0.497262515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777273107.055245,-0.001916972,0.003504274,-0.002737485,0.000000000,0.000000000,0.001916972,0.496495726,-0.497262515,0.000000000,0.000000000,55206180.000000000,1777273107.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.500000000,-0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.500000000,-0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777273107.065038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1777273107.065007448,0.001916972,0.497262515,-0.497262515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777273107.065046,-0.001916972,0.002737485,-0.002737485,0.000000000,0.000000000,0.001916972,0.497262515,-0.497262515,0.000000000,0.000000000,65015667.000000000,1777273107.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.500000000,-0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.500000000,-0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777273107.075305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1777273107.075287342,0.001916972,0.497262515,-0.497262515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777273107.075368,-0.001916972,0.002737485,-0.002737485,0.000000000,0.000000000,0.001916972,0.497262515,-0.497262515,0.000000000,0.000000000,75298852.000000000,1777273107.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.500000000,-0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.500000000,-0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777273107.085078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1777273107.085063219,0.001916972,0.497262515,-0.497262515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777273107.085106,-0.001916972,0.002737485,-0.002737485,0.000000000,0.000000000,0.001916972,0.497262515,-0.497262515,0.000000000,0.000000000,85072731.000000000,1777273107.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.500000000,-0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.500000000,-0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777273107.095069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1777273107.094990015,0.001916972,0.497262515,-0.497262515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777273107.095084,-0.001916972,0.002737485,-0.002737485,0.000000000,0.000000000,0.001916972,0.497262515,-0.497262515,0.000000000,0.000000000,95019472.000000000,1777273107.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.500000000,-0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.500000000,-0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777273107.105229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1777273107.105201483,0.001916972,0.497262515,-0.497262515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777273107.105257,-0.001916972,0.002737485,-0.002737485,0.000000000,0.000000000,0.001916972,0.497262515,-0.497262515,0.000000000,0.000000000,105216768.000000000,1777273107.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.500000000,-0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.500000000,-0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777273107.105443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,-0.497262515,0.969250146,-0.246077536,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.106000000,0.000000000,0.497262515,0.969250146,0.246077536,0.000000000,0.000000000,0.000000000,0.000000000,0.012500000,0.000000000,0.000000000,0.000000000,0.999999541,0.000000000,0.000000000,0.001916972,0.000958486,0.000000000,-0.010000000,-0.016000000
1777273107.115505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1777273107.115473747,0.001916972,0.497262515,-0.497262515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777273107.115518,-0.001916972,0.002737485,-0.002737485,0.000000000,0.000000000,0.001916972,0.497262515,-0.497262515,0.000000000,0.000000000,115484025.000000000,1777273107.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.500000000,-0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.500000000,-0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777273107.125127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1777273107.125092983,0.001916972,0.497262515,-0.497262515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777273107.125141,-0.001916972,0.002737485,-0.002737485,0.000000000,0.000000000,0.001916972,0.497262515,-0.497262515,0.000000000,0.000000000,125104824.000000000,1777273107.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.500000000,-0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.500000000,-0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777273107.135200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1777273107.135177612,0.001916972,0.497262515,-0.497262515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
